"";"scenario";"ID";"station";"deficit30";"duration30";"count30";"intensity30"
"401";"historical";17;13007;17,022522783732;36;6;0,472410438031414
"402";"rcp8p5";17;13007;29,646372544585;56;8;0,521943178601849
"403";"historical";18;13007;14,030076024641;35;7;0,392266804044016
"404";"rcp8p5";18;13007;18,5741331154634;43;7;0,422459434013572
"405";"historical";19;13007;14,6389066371693;34;6;0,425962365776023
"406";"rcp8p5";19;13007;12,7806359682464;31;6;0,404450505324254
"407";"historical";20;13007;10,811697025881;29;6;0,372389105369036
"408";"rcp8p5";20;13007;19,9283890101872;44;7;0,446491165276787
"409";"historical";16;13008;8,19623002075367;24;5;0,329607105392239
"410";"rcp8p5";16;13008;7,99579561332002;25;6;0,310717446113472
"411";"historical";17;13008;15,3299691418062;34;6;0,439254130137713
"412";"rcp8p5";17;13008;28,3270502505609;60;8;0,466416853741398
"413";"historical";18;13008;10,1608291844083;31;6;0,327065317094687
"414";"rcp8p5";18;13008;17,2701546676088;50;10;0,341082712329339
"415";"historical";19;13008;8,56878088134035;25;5;0,340481359523458
"416";"rcp8p5";19;13008;10,3909849564446;33;6;0,310487598300139
"417";"historical";20;13008;7,73297418574535;25;5;0,299340936222401
"418";"rcp8p5";20;13008;16,4658882332827;48;8;0,34303933819339
"419";"historical";1;13009;0,255890936483413;2;0;0,0971737733481314
"420";"rcp8p5";1;13009;0,621195739474187;7;0;0,0824596114346266
"421";"historical";2;13009;0,0194862925690893;0;0;0,021651436187877
"422";"rcp8p5";2;13009;2,03428951408246;16;0;0,121571086498952
"423";"historical";3;13009;0,0844460126126854;1;0;0,0469144514514919
"424";"rcp8p5";3;13009;0,454710046044282;7;0;0,0622890474033263
"425";"historical";4;13009;0,421775307931278;3;0;0,112975528910164
"426";"rcp8p5";4;13009;0,350839981525456;5;0;0,0634048159383353
"427";"historical";5;13009;0,106155839991304;1;0;0,0579031854498023
"428";"rcp8p5";5;13009;1,87153679826062;18;0;0,099198063512047
"429";"historical";16;13009;2,26503311089609;19;4;0,119212268994531
"430";"rcp8p5";16;13009;1,60480779098056;18;6;0,0861256417341981
"431";"historical";17;13009;4,57028603492097;33;6;0,137383347743115
"432";"rcp8p5";17;13009;7,254043393412;53;9;0,136013313626475
"433";"historical";18;13009;2,76165319468623;22;5;0,122017077821189
"434";"rcp8p5";18;13009;4,74265488068757;43;10;0,108444852454746
"435";"historical";19;13009;1,91932861718655;19;4;0,100840382689311
"436";"rcp8p5";19;13009;2,3467817261943;25;6;0,0903767031910515
"437";"historical";20;13009;2,31394195672624;21;4;0,109492521611652
"438";"rcp8p5";20;13009;3,66347069470323;36;8;0,10148118267876
"439";"historical";1;15006;1,82016903315543;1;0;1,05009751912814
"440";"rcp8p5";1;15006;3,74174071776172;3;0;1,24724690592057
"441";"historical";2;15006;1,19542136698665;0;0;1,49427670873331
"442";"rcp8p5";2;15006;24,2640680858521;11;0;2,15361551057859
"443";"historical";3;15006;3,74077592556492;2;0;1,53730517488969
"444";"rcp8p5";3;15006;4,88969054600819;3;0;1,33355196709314
"445";"historical";4;15006;0,919577514257233;1;0;0,641565707621326
"446";"rcp8p5";4;15006;0,366023752874499;0;0;0,610039588124165
"447";"historical";5;15006;0,229598790781868;0;0;0,382664651303113
"448";"rcp8p5";5;15006;22,9378858610935;9;0;2,38936311053058
"449";"historical";6;15006;0,0666494768156755;0;0;0,333247384078377
"450";"rcp8p5";6;15006;0,413095415660977;0;0;0,458994906289974
"451";"historical";7;15006;1,31271711261676;0;0;2,07271123044751
"452";"rcp8p5";7;15006;38,3741184114042;7;0;5,18569167721679
"453";"historical";8;15006;1,12873013417078;0;0;1,53917745568743
"454";"rcp8p5";8;15006;7,69661113482641;3;0;2,22017628889223
"455";"historical";9;15006;2,34029326846299;1;0;1,27652360097981
"456";"rcp8p5";9;15006;2,496208672699;1;0;1,59332468470149
"457";"rcp8p5";10;15006;6,00163831925177;1;0;3,15875701013251
"458";"historical";16;15006;337,01282448661;51;7;6,60377840274219
"459";"rcp8p5";16;15006;317,77667068944;51;7;6,19850462983303
"460";"historical";17;15006;399,142633939154;50;6;7,94577240754787
"461";"rcp8p5";17;15006;704,846775483049;77;7;9,05972719129883
"462";"historical";18;15006;417,923192198223;57;7;7,23885436832949
"463";"rcp8p5";18;15006;566,440826226714;72;8;7,77366184208665
"464";"historical";19;15006;354,933180824454;51;6;6,86967446757007
"465";"rcp8p5";19;15006;386,918548527006;55;7;7,00093875501217
"466";"historical";20;15006;336,233404703792;52;7;6,44536878026438
"467";"rcp8p5";20;15006;568,664582141248;71;6;7,92748023431108
"468";"rcp8p5";7;15023;0,147588370244941;1;0;0,100628434257914
"469";"historical";16;15023;4,40988747733939;26;5;0,165577752590966
"470";"rcp8p5";16;15023;4,18866527705255;30;7;0,139158314852244
"471";"historical";17;15023;7,27094827631519;35;5;0,204623309840015
"472";"rcp8p5";17;15023;12,5330953506229;62;8;0,19935994725275
"473";"historical";18;15023;4,454543597189;30;5;0,144784732303001
"474";"rcp8p5";18;15023;8,79523700963498;53;8;0,165531436818726
"475";"historical";19;15023;4,11469224002796;27;5;0,150905583375109
"476";"rcp8p5";19;15023;4,98073462687024;35;7;0,140434246998221
"477";"historical";20;15023;3,82211353113453;27;6;0,139493194566954
"478";"rcp8p5";20;15023;7,41635001168021;50;8;0,14803093835689
"479";"historical";1;15024;2,2113227307851;6;0;0,354757657345203
"480";"rcp8p5";1;15024;7,89052402309634;24;1;0,323824515311751
"481";"historical";2;15024;4,4781158711965;14;0;0,29987383066048
"482";"rcp8p5";2;15024;15,7586186658217;39;1;0,401323056005647
"483";"historical";3;15024;4,70348255770687;14;0;0,314965349846442
"484";"rcp8p5";3;15024;9,89623618254308;27;1;0,35812676173256
"485";"historical";4;15024;3,96722228443597;12;0;0,321666671711025
"486";"rcp8p5";4;15024;8,26065373926776;24;1;0,338551382756876
"487";"historical";5;15024;1,98758986112161;6;0;0,292292626635531
"488";"rcp8p5";5;15024;12,4583874731361;34;1;0,36146191894979
"489";"historical";6;15024;0,193434542934547;1;0;0,138167530667534
"490";"rcp8p5";6;15024;0,327275335261546;3;0;0,0868872571490829
"491";"historical";7;15024;0,403525310719575;3;0;0,112090364088771
"492";"rcp8p5";7;15024;3,28192534167584;11;0;0,275021676676747
"493";"historical";8;15024;0,472437967330964;3;0;0,143163020403322
"494";"rcp8p5";8;15024;1,97900180192029;9;0;0,205432713002106
"495";"historical";9;15024;0,721576289814408;3;0;0,188237292995063
"496";"rcp8p5";9;15024;1,07969593699939;7;0;0,142691092995514
"497";"rcp8p5";10;15024;0,544616279287083;4;0;0,121025839841574
"498";"historical";16;15024;7,40140744241;22;3;0,330912404280626
"499";"rcp8p5";16;15024;10,7118428434539;31;6;0,340779729908395
"500";"historical";17;15024;13,0027136894489;30;4;0,428660890860951
"501";"rcp8p5";17;15024;29,1908492714893;59;6;0,491704367290667
"502";"historical";18;15024;11,9830302705731;29;3;0,411787981806636
"503";"rcp8p5";18;15024;20,9448469600109;50;6;0,417505255016828
"504";"historical";19;15024;8,53147353069117;25;4;0,331105052937562
"505";"rcp8p5";19;15024;14,0168000038504;37;6;0,37016197193267
"506";"historical";20;15024;8,52382484948264;24;4;0,34791121834623
"507";"rcp8p5";20;15024;21,8027545745357;52;6;0,416613144736351
"508";"rcp8p5";6;15025;0,0455572729705308;0;0;0,341679547278981
"509";"rcp8p5";7;15025;19,2919283337751;13;0;1,42200945949202
"510";"rcp8p5";8;15025;0,233288362602768;0;0;0,583220906506919
"511";"historical";16;15025;8,72734343595509;23;5;0,372432863554271
"512";"rcp8p5";16;15025;14,6940714560268;36;7;0,400383418420348
"513";"historical";17;15025;21,1516162864803;39;5;0,536843052956352
"514";"rcp8p5";17;15025;41,8615340659908;75;9;0,552505948957204
"515";"historical";18;15025;12,0629149896205;27;5;0,444033680599527
"516";"rcp8p5";18;15025;20,0778798218287;42;9;0,469474976348295
"517";"historical";19;15025;8,26462817805836;20;4;0,40981627329215
"518";"rcp8p5";19;15025;12,1625304123561;29;7;0,411823828860816
"519";"historical";20;15025;11,1305374304116;27;5;0,41122675235511
"520";"rcp8p5";20;15025;19,7621584628339;49;9;0,399504551135456
"521";"rcp8p5";7;16001;1,50451449879975;4;0;0,339364172661597
"522";"rcp8p5";8;16001;0,028826930911037;0;0;0,0617719948093651
"523";"rcp8p5";10;16001;0,146654716125305;0;0;0,209506737321864
"524";"historical";16;16001;25,2319009284845;48;8;0,525299811141246
"525";"rcp8p5";16;16001;21,0763533096175;44;8;0,478283358009474
"526";"historical";17;16001;30,9959592502722;48;7;0,63386419734708
"527";"rcp8p5";17;16001;49,5337833812898;70;7;0,703938181638415
"528";"historical";18;16001;28,4592727193928;50;8;0,566165902905693
"529";"rcp8p5";18;16001;37,3391748331513;61;8;0,60812988327608
"530";"historical";19;16001;25,759781485055;48;7;0,52786437469375
"531";"rcp8p5";19;16001;24,349688668623;46;7;0,51881438924623
"532";"historical";20;16001;24,11902421795;47;7;0,509915945411205
"533";"rcp8p5";20;16001;35,6590426212126;63;7;0,565717228258265
"534";"rcp8p5";7;16003;0,357924052672338;4;0;0,0766980112869296
"535";"rcp8p5";8;16003;0,0230792727708736;1;0;0,021636818222694
"536";"rcp8p5";10;16003;0,0316053801283104;0;0;0,0557742002264301
"537";"historical";16;16003;5,24705932266342;48;8;0,107521707431628
"538";"rcp8p5";16;16003;4,54835847886836;45;8;0,100627399974964
"539";"historical";17;16003;6,35270190207612;49;7;0,128597204495468
"540";"rcp8p5";17;16003;10,6414056125832;72;7;0,146173154019
"541";"historical";18;16003;6,04063619362028;51;8;0,118134997267672
"542";"rcp8p5";18;16003;8,17885935356978;65;8;0,125059011522474
"543";"historical";19;16003;5,44202118397513;49;7;0,110610186666161
"544";"rcp8p5";19;16003;5,41062014781673;49;7;0,108356878794727
"545";"historical";20;16003;5,24341130825774;48;7;0,107889121569089
"546";"rcp8p5";20;16003;7,75696603732244;65;7;0,118729071999833
"547";"rcp8p5";7;16007;0,5216640908237;4;0;0,110210723413458
"548";"rcp8p5";8;16007;0,0273249451013437;1;0;0,0146383634471484
"549";"historical";9;16007;7,5954492204137e-06;0;0;0,000227863476612411
"550";"rcp8p5";10;16007;0,0270133868141835;0;0;0,0324160641770201
"551";"historical";16;16007;1,49732136949206;27;4;0,0552517110513675
"552";"rcp8p5";16;16007;2,85565000472188;56;9;0,0506920119181399
"553";"historical";17;16007;2,45879204202924;34;4;0,0712005417576036
"554";"rcp8p5";17;16007;6,37037248438936;81;8;0,0778456922735971
"555";"historical";18;16007;1,58427037823728;28;4;0,055915425114257
"556";"rcp8p5";18;16007;4,71828067386046;73;9;0,0644573862549243
"557";"historical";19;16007;1,46028664281265;28;4;0,0514789650815271
"558";"rcp8p5";19;16007;3,03199566422973;56;8;0,0536953187289798
"559";"historical";20;16007;1,7630461352584;32;4;0,0547529855670309
"560";"rcp8p5";20;16007;4,32872255599655;74;8;0,0579739628035252
"561";"rcp8p5";7;17003;0,632572476304706;6;0;0,105428746050784
"562";"historical";8;17003;0,00149057083022976;0;0;0,00372642707557441
"563";"historical";9;17003;0,000728068903377382;0;0;0,00364034451688691
"564";"rcp8p5";9;17003;0,0136614294846491;0;0;0,0163937153815789
"565";"rcp8p5";10;17003;0,267562903528769;1;0;0,138394605273501
"566";"historical";16;17003;4,67983627391876;64;10;0,0721825646362792
"567";"rcp8p5";16;17003;3,72984183487438;57;10;0,0649044402820368
"568";"historical";17;17003;5,68263718105351;64;9;0,0876048897387489
"569";"rcp8p5";17;17003;8,04106385353946;82;8;0,0975857263779061
"570";"historical";18;17003;4,77917242057045;63;9;0,0747524361924471
"571";"rcp8p5";18;17003;5,67960605872745;70;9;0,0800696342865712
"572";"historical";19;17003;4,57147584717617;64;8;0,0712808084279029
"573";"rcp8p5";19;17003;3,62914189743607;53;8;0,0674561690973247
"574";"historical";20;17003;4,15787089211805;61;10;0,0677545501159921
"575";"rcp8p5";20;17003;5,47860896708888;75;8;0,0727570911963995
"576";"rcp8p5";7;17005;0,0985594551391274;1;0;0,0501149771893868
"577";"rcp8p5";8;17005;0,0127807813461904;0;0;0,0132214979443349
"578";"rcp8p5";10;17005;0,0215135414479303;0;0;0,0322703121718955
"579";"historical";16;17005;2,53741757401473;38;8;0,0666572042210525
"580";"rcp8p5";16;17005;2,54276645394286;34;6;0,0736322332222835
"581";"historical";17;17005;3,70877485921375;46;7;0,0790221916025656
"582";"rcp8p5";17;17005;5,84783755065564;63;7;0,0919953468902303
"583";"historical";18;17005;3,61892477986445;46;7;0,0783317051918712
"584";"rcp8p5";18;17005;3,62934691909042;47;7;0,0759807449914254
"585";"historical";19;17005;3,14651620187309;40;6;0,0779483782462367
"586";"rcp8p5";19;17005;2,06180111311094;29;5;0,0694209128993583
"587";"historical";20;17005;2,42956938691209;37;8;0,0650196981332406
"588";"rcp8p5";20;17005;4,45612343518349;53;8;0,0832401637954575
"589";"historical";7;18001;0,000541401947653412;0;0;0,00406051460740059
"590";"rcp8p5";7;18001;0,941277836380453;4;0;0,220611992901669
"591";"historical";8;18001;0,00839822386536394;0;0;0,0251946715960918
"592";"rcp8p5";8;18001;0,0535290060504567;1;0;0,0472314759268735
"593";"historical";9;18001;0,0063115684177692;0;0;0,0189347052533076
"594";"rcp8p5";10;18001;0,0478447300421199;0;0;0,0624061696201564
"595";"historical";16;18001;9,40915922764679;54;9;0,173281017083735
"596";"rcp8p5";16;18001;8,38541941686715;52;8;0,160230944271347
"597";"historical";17;18001;10,9823005119162;53;7;0,205276645082546
"598";"rcp8p5";17;18001;18,0200172267396;75;7;0,238360016226715
"599";"historical";18;18001;10,5055600082773;54;8;0,192292129498668
"600";"rcp8p5";18;18001;13,3812451524429;67;8;0,199521547998651
"601";"historical";19;18001;9,72169533023094;54;8;0,178598199575584
"602";"rcp8p5";19;18001;8,75512203574888;50;7;0,172571393608716
"603";"historical";20;18001;9,347480217861;53;8;0,174828183625829
"604";"rcp8p5";20;18001;13,5851260335565;70;7;0,193336708257445
"605";"historical";6;18011;0,160568322572412;0;0;0,178409247302679
"606";"rcp8p5";6;18011;0,384538442628115;1;0;0,217663269412141
"607";"historical";7;18011;0,408067002281604;1;0;0,240039413106826
"608";"rcp8p5";7;18011;7,37151432791764;9;0;0,765209099783838
"609";"historical";8;18011;0,611399499809551;2;0;0,258337816820937
"610";"rcp8p5";8;18011;3,333168506217;7;0;0,467266613021075
"611";"historical";9;18011;0,891953317052766;3;0;0,281669468542979
"612";"rcp8p5";9;18011;1,27088758234781;3;0;0,325868610858412
"613";"rcp8p5";10;18011;1,3119829784902;2;0;0,479993772618365
"614";"historical";16;18011;33,9990666315887;32;5;1,03236032282152
"615";"rcp8p5";16;18011;44,0165320396593;45;7;0,975976320169828
"616";"historical";17;18011;49,6538694617401;38;4;1,29419294861182
"617";"rcp8p5";17;18011;102,49111342395;70;7;1,44829646854381
"618";"historical";18;18011;47,0743307115391;39;5;1,201897805401
"619";"rcp8p5";18;18011;73,6114886200401;60;8;1,20806600579935
"620";"historical";19;18011;39,4755146418088;37;6;1,05832478932463
"621";"rcp8p5";19;18011;48,8403504430759;45;7;1,0640599225071
"622";"historical";20;18011;36,4803995136233;36;5;0,995825282446496
"623";"rcp8p5";20;18011;76,7146903600198;62;7;1,22027609268324
"624";"rcp8p5";7;19006;0,00497137392222473;0;0;0,00994274784444946
"625";"rcp8p5";8;19006;0,0165090243251586;1;0;0,0130334402567041
"626";"rcp8p5";10;19006;0,000887227953347071;0;0;0,00665420965010304
"627";"historical";16;19006;5,33859282283863;56;8;0,0944883685458164
"628";"rcp8p5";16;19006;5,19600052611568;57;8;0,0901040553661679
"629";"historical";17;19006;8,06195606088308;69;8;0,115777253148153
"630";"rcp8p5";17;19006;10,9880631800461;86;8;0,126882946651803
"631";"historical";18;19006;7,37171306139026;66;8;0,111467435404087
"632";"rcp8p5";18;19006;7,60097644616202;71;8;0,106755287165197
"633";"historical";19;19006;6,8821168995444;62;8;0,10958784871886
"634";"rcp8p5";19;19006;5,28845272628462;52;7;0,101505810485309
"635";"historical";20;19006;4,73456873622992;56;8;0,0836989169634047
"636";"rcp8p5";20;19006;7,08583919823309;72;7;0,0976907977697576
"637";"historical";6;19011;1,54581761320105;18;0;0,0834074251727184
"638";"rcp8p5";6;19011;3,14430081835586;35;1;0,089837166238739
"639";"historical";7;19011;2,81087441754518;31;1;0,0899959792170283
"640";"rcp8p5";7;19011;10,9854077505202;62;2;0,175112769668228
"641";"historical";8;19011;3,42013151667469;35;1;0,0966138846518275
"642";"rcp8p5";8;19011;6,53424629174531;51;1;0,126306307185798
"643";"historical";9;19011;2,72550213906747;30;1;0,0883946639697556
"644";"rcp8p5";9;19011;3,85010794618205;40;1;0,0947524515057107
"645";"historical";10;19011;0,812576127368141;15;0;0,0512127811366475
"646";"rcp8p5";10;19011;5,49255832777227;48;1;0,112398874374603
"647";"historical";16;19011;2,08998082896734;21;4;0,0963124805975733
"648";"rcp8p5";16;19011;1,77346207598521;19;4;0,0894182559320272
"649";"historical";17;19011;3,98891537278153;36;5;0,108394439477759
"650";"rcp8p5";17;19011;5,73829429087253;48;7;0,118071898989147
"651";"historical";18;19011;3,20625061174901;32;5;0,0974544258890276
"652";"rcp8p5";18;19011;3,31122187363152;32;5;0,102198205976281
"653";"historical";19;19011;3,40310732099759;31;5;0,108841385532972
"654";"rcp8p5";19;19011;2,39639898976903;23;4;0,103293059903838
"655";"historical";20;19011;1,13207976423986;16;3;0,0697379731564594
"656";"rcp8p5";20;19011;1,98454877351668;28;5;0,0706245115130491
"657";"rcp8p5";7;20001;0,0103799823537353;1;0;0,00943634759430482
"658";"rcp8p5";10;20001;0,0368837802657456;1;0;0,025148031999372
"659";"historical";16;20001;3,31638182821529;37;8;0,089390345773997
"660";"rcp8p5";16;20001;2,70539739384388;31;7;0,0869902698985169
"661";"historical";17;20001;6,26886996716273;52;8;0,118803600135743
"662";"rcp8p5";17;20001;9,189259161169;69;8;0,131525655932762
"663";"historical";18;20001;4,31491744026199;46;9;0,0920679396926456
"664";"rcp8p5";18;20001;4,81715558598208;49;9;0,0975132709712972
"665";"historical";19;20001;4,01870463376642;40;7;0,100217073161257
"666";"rcp8p5";19;20001;2,90427491159746;31;6;0,0932850614003466
"667";"historical";20;20001;2,42973616700609;32;7;0,074379678581819
"668";"rcp8p5";20;20001;4,10795011808493;48;8;0,0851682816465432
"669";"historical";16;20003;2,73089084173863;52;10;0,0520831056911372
"670";"rcp8p5";16;20003;2,30390351428896;44;10;0,0515799294243798
"671";"historical";17;20003;4,4120911019591;62;9;0,070218956529853
"672";"rcp8p5";17;20003;6,25665950991363;79;9;0,0784698099069436
"673";"historical";18;20003;3,23470519906775;58;10;0,055325630542778
"674";"rcp8p5";18;20003;3,66295620937041;62;10;0,058513677465981
"675";"historical";19;20003;2,96051028068377;53;9;0,0552677712635427
"676";"rcp8p5";19;20003;2,29448357539867;41;8;0,055067605809568
"677";"historical";20;20003;2,27445868612648;47;9;0,0478497619802204
"678";"rcp8p5";20;20003;3,26854137334958;64;10;0,0508854391284314
"679";"historical";16;21003;30,8480139456123;53;10;0,574450911463917
"680";"rcp8p5";16;21003;27,4336404319083;50;10;0,539324517009993
